School,Sport,Race,%N,2017-18,4-Class,GSR
The University of Southern Mississippi,Men's Other,Unknown,-,-,-,
The University of Southern Mississippi,Men's Other,,,,,
The University of Southern Mississippi,Men's Other,White,100-a,86-b,100-b,
The University of Southern Mississippi,Men's Other,,,,,
The University of Southern Mississippi,Men's Other,Total,50-a,83-c,100-d,
The University of Southern Mississippi,Men's CC/Track,,%-N,,,
The University of Southern Mississippi,Men's CC/Track,,,,,
The University of Southern Mississippi,Men's CC/Track,,2017-18 4,-Class,GSR,
The University of Southern Mississippi,Men's CC/Track,,,,,
The University of Southern Mississippi,Men's CC/Track,Am. Ind./AN,-,-,-,
The University of Southern Mississippi,Men's CC/Track,,,,,
The University of Southern Mississippi,Men's CC/Track,Asian,-,-,-,
The University of Southern Mississippi,Men's CC/Track,,,,,
The University of Southern Mississippi,Men's CC/Track,Black,-,67-b,85-c,
The University of Southern Mississippi,Men's CC/Track,,,,,
The University of Southern Mississippi,Men's CC/Track,Hispanic,-,-,-,
The University of Southern Mississippi,Men's CC/Track,,,,,
The University of Southern Mississippi,Men's CC/Track,Nat. Haw./PI,-,-,-,
The University of Southern Mississippi,Men's CC/Track,,,,,
The University of Southern Mississippi,Men's CC/Track,US N-R,-,-,-,
The University of Southern Mississippi,Men's CC/Track,,,,,
The University of Southern Mississippi,Men's CC/Track,Two or More,-,-,-,
The University of Southern Mississippi,Men's CC/Track,,,,,
The University of Southern Mississippi,Men's CC/Track,Unknown,-,-,-,
The University of Southern Mississippi,Men's CC/Track,,,,,
The University of Southern Mississippi,Men's CC/Track,White,-,25-a,25-a,
The University of Southern Mississippi,Men's CC/Track,,,,,
The University of Southern Mississippi,Men's CC/Track,Total,-,50-b,71-d,
The University of Southern Mississippi,Women's Basketball,Am. Ind./AN,-,-,-,
The University of Southern Mississippi,Women's Basketball,,,,,
The University of Southern Mississippi,Women's Basketball,Asian,-,-,-,
The University of Southern Mississippi,Women's Basketball,,,,,
The University of Southern Mississippi,Women's Basketball,Black,67-a,44-b,89-b,
The University of Southern Mississippi,Women's Basketball,,,,,
The University of Southern Mississippi,Women's Basketball,Hispanic,-,-,-,
The University of Southern Mississippi,Women's Basketball,,,,,
The University of Southern Mississippi,Women's Basketball,Nat. Haw./PI,-,-,-,
The University of Southern Mississippi,Women's Basketball,,,,,
The University of Southern Mississippi,Women's Basketball,US N-R,-,-,-,
The University of Southern Mississippi,Women's Basketball,,,,,
The University of Southern Mississippi,Women's Basketball,Two or More,-,-,-,
The University of Southern Mississippi,Women's Basketball,,,,,
The University of Southern Mississippi,Women's Basketball,Unknown,-,-,-,
The University of Southern Mississippi,Women's Basketball,,,,,
The University of Southern Mississippi,Women's Basketball,White,100-a,50-a,100-a,
The University of Southern Mississippi,Women's Basketball,,,,,
The University of Southern Mississippi,Women's Basketball,Total,75-a,45-c,91-c,
The University of Southern Mississippi,Women's CC/Track,,%-N,,,
The University of Southern Mississippi,Women's CC/Track,,,,,
The University of Southern Mississippi,Women's CC/Track,,2017-18,4-Class,GSR,
The University of Southern Mississippi,Women's CC/Track,,,,,
The University of Southern Mississippi,Women's CC/Track,Am. Ind./AN,-,-,-,
The University of Southern Mississippi,Women's CC/Track,,,,,
The University of Southern Mississippi,Women's CC/Track,Asian,-,-,-,
The University of Southern Mississippi,Women's CC/Track,,,,,
The University of Southern Mississippi,Women's CC/Track,Black,0-a,50-c,92-c,
The University of Southern Mississippi,Women's CC/Track,,,,,
The University of Southern Mississippi,Women's CC/Track,Hispanic,-,0-a,-,
The University of Southern Mississippi,Women's CC/Track,,,,,
The University of Southern Mississippi,Women's CC/Track,Nat. Haw./PI,-,-,-,
The University of Southern Mississippi,Women's CC/Track,,,,,
The University of Southern Mississippi,Women's CC/Track,US N-R,-,-,-,
The University of Southern Mississippi,Women's CC/Track,,,,,
The University of Southern Mississippi,Women's CC/Track,Two or More,-,-,100-a,
The University of Southern Mississippi,Women's CC/Track,,,,,
The University of Southern Mississippi,Women's CC/Track,Unknown,-,0-a,-,
The University of Southern Mississippi,Women's CC/Track,,,,,
The University of Southern Mississippi,Women's CC/Track,White,100-a,92-c,100-c,
The University of Southern Mississippi,Women's CC/Track,,,,,
The University of Southern Mississippi,Women's CC/Track,Total,20-a,62-e,96-e,
The University of Southern Mississippi,Women's Other,,2017-18,4-Class,GSR,
The University of Southern Mississippi,Women's Other,,,,,
The University of Southern Mississippi,Women's Other,Am. Ind./AN,-,-,100-a,
The University of Southern Mississippi,Women's Other,,,,,
The University of Southern Mississippi,Women's Other,Asian,50-a,50-a,100-a,
The University of Southern Mississippi,Women's Other,,,,,
The University of Southern Mississippi,Women's Other,Black,50-a,67-c,100-b,
The University of Southern Mississippi,Women's Other,,,,,
The University of Southern Mississippi,Women's Other,Hispanic,43-b,67-c,93-c,
The University of Southern Mississippi,Women's Other,,,,,
The University of Southern Mississippi,Women's Other,Nat. Haw./PI,-,-,-,
The University of Southern Mississippi,Women's Other,,,,,
The University of Southern Mississippi,Women's Other,US N-R,100-a,67-a,100-a,
The University of Southern Mississippi,Women's Other,,,,,
The University of Southern Mississippi,Women's Other,Two or More,100-a,100-a,100-a,
The University of Southern Mississippi,Women's Other,,,,,
The University of Southern Mississippi,Women's Other,Unknown,-,50-a,100-a,
The University of Southern Mississippi,Women's Other,,,,,
The University of Southern Mississippi,Women's Other,White,70-b,58-e,89-e,
The University of Southern Mississippi,Women's Other,,,,,
The University of Southern Mississippi,Women's Other,Total,60-e,61-e,93-e,
The University of Texas Rio Grande Valley,Baseball,,2017-18 4,-Class,GSR,
The University of Texas Rio Grande Valley,Baseball,,,,,
The University of Texas Rio Grande Valley,Baseball,Am. Ind./AN,-,-,-,
The University of Texas Rio Grande Valley,Baseball,,,,,
The University of Texas Rio Grande Valley,Baseball,Asian,-,-,-,
The University of Texas Rio Grande Valley,Baseball,,,,,
The University of Texas Rio Grande Valley,Baseball,Black,-,-,50-a,
The University of Texas Rio Grande Valley,Baseball,,,,,
The University of Texas Rio Grande Valley,Baseball,Hispanic,33-a,40-b,93-c,
The University of Texas Rio Grande Valley,Baseball,,,,,
The University of Texas Rio Grande Valley,Baseball,Nat. Haw./PI,-,-,-,
The University of Texas Rio Grande Valley,Baseball,,,,,
The University of Texas Rio Grande Valley,Baseball,US N-R,-,-,-,
The University of Texas Rio Grande Valley,Baseball,,,,,
The University of Texas Rio Grande Valley,Baseball,Two or More,-,-,100-a,
The University of Texas Rio Grande Valley,Baseball,,,,,
The University of Texas Rio Grande Valley,Baseball,Unknown,-,-,-,
The University of Texas Rio Grande Valley,Baseball,,,,,
The University of Texas Rio Grande Valley,Baseball,White,0-a,20-a,75-c,
The University of Texas Rio Grande Valley,Baseball,,,,,
The University of Texas Rio Grande Valley,Baseball,Total,25-a,33-c,82-e,
The University of Texas Rio Grande Valley,Football,,%-N,,,
The University of Texas Rio Grande Valley,Football,,,,,
The University of Texas Rio Grande Valley,Football,,2017-18 4-C,lassG,,
The University of Texas Rio Grande Valley,Football,,,,,
The University of Texas Rio Grande Valley,Football,Am. Ind./AN,-,-,,
The University of Texas Rio Grande Valley,Football,,,,,
The University of Texas Rio Grande Valley,Football,Asian,-,-,,
The University of Texas Rio Grande Valley,Football,,,,,
The University of Texas Rio Grande Valley,Football,Black,-,-,,
The University of Texas Rio Grande Valley,Football,,,,,
The University of Texas Rio Grande Valley,Football,Hispanic,-,-,,
The University of Texas Rio Grande Valley,Football,,,,,
The University of Texas Rio Grande Valley,Football,Nat. Haw./PI,-,-,,
The University of Texas Rio Grande Valley,Football,,,,,
The University of Texas Rio Grande Valley,Football,US N-R,-,-,,
The University of Texas Rio Grande Valley,Football,,,,,
The University of Texas Rio Grande Valley,Football,Two or More,-,-,,
The University of Texas Rio Grande Valley,Football,,,,,
The University of Texas Rio Grande Valley,Football,Unknown,-,-,,
The University of Texas Rio Grande Valley,Football,,,,,
The University of Texas Rio Grande Valley,Football,White,-,-,,
The University of Texas Rio Grande Valley,Football,,,,,
The University of Texas Rio Grande Valley,Football,Total,-,-,,
The University of Texas Rio Grande Valley,Men's Basketball,,2017-18 4,-Class,GSR,
The University of Texas Rio Grande Valley,Men's Basketball,,,,,
The University of Texas Rio Grande Valley,Men's Basketball,Am. Ind./AN,-,-,-,
The University of Texas Rio Grande Valley,Men's Basketball,,,,,
The University of Texas Rio Grande Valley,Men's Basketball,Asian,-,-,-,
The University of Texas Rio Grande Valley,Men's Basketball,,,,,
The University of Texas Rio Grande Valley,Men's Basketball,Black,100-a,29-b,62-c,
The University of Texas Rio Grande Valley,Men's Basketball,,,,,
The University of Texas Rio Grande Valley,Men's Basketball,Hispanic,-,-,-,
The University of Texas Rio Grande Valley,Men's Basketball,,,,,
The University of Texas Rio Grande Valley,Men's Basketball,Nat. Haw./PI,-,-,-,
The University of Texas Rio Grande Valley,Men's Basketball,,,,,
The University of Texas Rio Grande Valley,Men's Basketball,US N-R,-,100-a,100-a,
The University of Texas Rio Grande Valley,Men's Basketball,,,,,
The University of Texas Rio Grande Valley,Men's Basketball,Two or More,-,-,100-a,
The University of Texas Rio Grande Valley,Men's Basketball,,,,,
The University of Texas Rio Grande Valley,Men's Basketball,Unknown,-,-,-,
The University of Texas Rio Grande Valley,Men's Basketball,,,,,
The University of Texas Rio Grande Valley,Men's Basketball,White,0-a,0-a,-,
The University of Texas Rio Grande Valley,Men's Basketball,,,,,
The University of Texas Rio Grande Valley,Men's Basketball,Total,50-a,33-b,71-d,
The University of Texas Rio Grande Valley,Men's Other,,2017-18 4,-Class,GSR,
The University of Texas Rio Grande Valley,Men's Other,,,,,
The University of Texas Rio Grande Valley,Men's Other,Am. Ind./AN,-,-,-,
The University of Texas Rio Grande Valley,Men's Other,,,,,
The University of Texas Rio Grande Valley,Men's Other,Asian,-,-,-,
The University of Texas Rio Grande Valley,Men's Other,,,,,
The University of Texas Rio Grande Valley,Men's Other,Black,-,-,-,
The University of Texas Rio Grande Valley,Men's Other,,,,,
The University of Texas Rio Grande Valley,Men's Other,Hispanic,-,80-a,86-b,
The University of Texas Rio Grande Valley,Men's Other,,,,,
The University of Texas Rio Grande Valley,Men's Other,Nat. Haw./PI,-,-,-,
The University of Texas Rio Grande Valley,Men's Other,,,,,
The University of Texas Rio Grande Valley,Men's Other,US N-R,50-a,38-e,95-e,
The University of Texas Rio Grande Valley,Men's Other,,,,,
The University of Texas Rio Grande Valley,Men's Other,Two or More,-,-,-,
The University of Texas Rio Grande Valley,Men's Other,,,,,
The University of Texas Rio Grande Valley,Men's Other,Unknown,-,-,0-a,
The University of Texas Rio Grande Valley,Men's Other,,,,,
The University of Texas Rio Grande Valley,Men's Other,White,100-a,100-a,100-a,
The University of Texas Rio Grande Valley,Men's Other,,,,,
The University of Texas Rio Grande Valley,Men's Other,Total,75-a,52-e,91-e,
The University of Texas Rio Grande Valley,Men's CC/Track,,2017-18 4,-Class,GSR,
The University of Texas Rio Grande Valley,Men's CC/Track,,,,,
The University of Texas Rio Grande Valley,Men's CC/Track,Am. Ind./AN,100-a,100-a,100-a,
The University of Texas Rio Grande Valley,Men's CC/Track,,,,,
The University of Texas Rio Grande Valley,Men's CC/Track,Asian,-,-,-,
The University of Texas Rio Grande Valley,Men's CC/Track,,,,,
The University of Texas Rio Grande Valley,Men's CC/Track,Black,-,50-a,75-a,
The University of Texas Rio Grande Valley,Men's CC/Track,,,,,
The University of Texas Rio Grande Valley,Men's CC/Track,Hispanic,0-a,40-c,50-c,
The University of Texas Rio Grande Valley,Men's CC/Track,,,,,
The University of Texas Rio Grande Valley,Men's CC/Track,Nat. Haw./PI,-,-,-,
The University of Texas Rio Grande Valley,Men's CC/Track,,,,,
The University of Texas Rio Grande Valley,Men's CC/Track,US N-R,-,100-a,80-a,
The University of Texas Rio Grande Valley,Men's CC/Track,,,,,
The University of Texas Rio Grande Valley,Men's CC/Track,Two or More,-,-,0-a,
The University of Texas Rio Grande Valley,Men's CC/Track,,,,,
The University of Texas Rio Grande Valley,Men's CC/Track,Unknown,-,50-a,50-a,
The University of Texas Rio Grande Valley,Men's CC/Track,,,,,
The University of Texas Rio Grande Valley,Men's CC/Track,White,-,100-a,100-a,
The University of Texas Rio Grande Valley,Men's CC/Track,,,,,
The University of Texas Rio Grande Valley,Men's CC/Track,Total,20-a,54-e,61-e,
The University of Texas Rio Grande Valley,Women's Basketball,Am. Ind./AN,-,-,-,
