School,Sport,Race,%N,2013-14,4-Class,GSR
Old Dominion University,Baseball,Black,-,0-a,0-a,
Old Dominion University,Baseball,,,,,
Old Dominion University,Baseball,Hispanic,50-a,50-a,50-a,
Old Dominion University,Baseball,,,,,
Old Dominion University,Baseball,Nat. Haw./PI,-,-,-,
Old Dominion University,Baseball,,,,,
Old Dominion University,Baseball,N-R Alien,-,-,-,
Old Dominion University,Baseball,,,,,
Old Dominion University,Baseball,Two or More,-,-,-,
Old Dominion University,Baseball,,,,,
Old Dominion University,Baseball,Unknown,-,-,-,
Old Dominion University,Baseball,,,,,
Old Dominion University,Baseball,White,80-a,59-d,77-e,
Old Dominion University,Baseball,,,,,
Old Dominion University,Baseball,Total,71-b,55-d,72-e,
Old Dominion University,Football,,2007-08,4-Class,GSR,
Old Dominion University,Football,,,,,
Old Dominion University,Football,Am. Ind./AN,-,-,0-a,
Old Dominion University,Football,,,,,
Old Dominion University,Football,Asian,-,-,-,
Old Dominion University,Football,,,,,
Old Dominion University,Football,Black,-,-,63-b,
Old Dominion University,Football,,,,,
Old Dominion University,Football,Hispanic,-,-,-,
Old Dominion University,Football,,,,,
Old Dominion University,Football,Nat. Haw./PI,-,-,-,
Old Dominion University,Football,,,,,
Old Dominion University,Football,N-R Alien,-,-,-,
Old Dominion University,Football,,,,,
Old Dominion University,Football,Two or More,-,-,-,
Old Dominion University,Football,,,,,
Old Dominion University,Football,Unknown,-,-,-,
Old Dominion University,Football,,,,,
Old Dominion University,Football,White,-,-,86-b,
Old Dominion University,Football,,,,,
Old Dominion University,Football,Total,-,-,69-d,
Old Dominion University,Men's Basketball,,2007-08,4-Class,GSR,
Old Dominion University,Men's Basketball,,,,,
Old Dominion University,Men's Basketball,Am. Ind./AN,-,-,-,
Old Dominion University,Men's Basketball,,,,,
Old Dominion University,Men's Basketball,Asian,-,100-a,100-a,
Old Dominion University,Men's Basketball,,,,,
Old Dominion University,Men's Basketball,Black,75-a,67-b,75-b,
Old Dominion University,Men's Basketball,,,,,
Old Dominion University,Men's Basketball,Hispanic,-,-,-,
Old Dominion University,Men's Basketball,,,,,
Old Dominion University,Men's Basketball,Nat. Haw./PI,-,-,-,
Old Dominion University,Men's Basketball,,,,,
Old Dominion University,Men's Basketball,N-R Alien,-,0-a,0-a,
Old Dominion University,Men's Basketball,,,,,
Old Dominion University,Men's Basketball,Two or More,-,-,-,
Old Dominion University,Men's Basketball,,,,,
Old Dominion University,Men's Basketball,Unknown,-,100-a,100-a,
Old Dominion University,Men's Basketball,,,,,
Old Dominion University,Men's Basketball,White,-,-,-,
Old Dominion University,Men's Basketball,,,,,
Old Dominion University,Men's Basketball,Total,75-a,67-c,73-c,
Old Dominion University,Men's Other,,2007-08,4-Class,GSR,
Old Dominion University,Men's Other,,,,,
Old Dominion University,Men's Other,Am. Ind./AN,-,-,-,
Old Dominion University,Men's Other,,,,,
Old Dominion University,Men's Other,Asian,-,0-a,-,
Old Dominion University,Men's Other,,,,,
Old Dominion University,Men's Other,Black,50-a,75-a,100-b,
Old Dominion University,Men's Other,,,,,
Old Dominion University,Men's Other,Hispanic,0-a,20-a,33-a,
Old Dominion University,Men's Other,,,,,
Old Dominion University,Men's Other,Nat. Haw./PI,-,-,-,
Old Dominion University,Men's Other,,,,,
Old Dominion University,Men's Other,N-R Alien,33-a,33-b,90-b,
Old Dominion University,Men's Other,,,,,
Old Dominion University,Men's Other,Two or More,-,-,-,
Old Dominion University,Men's Other,,,,,
Old Dominion University,Men's Other,Unknown,100-a,50-a,67-a,
Old Dominion University,Men's Other,,,,,
Old Dominion University,Men's Other,White,18-c,34-e,51-e,
Old Dominion University,Men's Other,,,,,
Old Dominion University,Men's Other,Total,26-d,36-e,61-e,
Old Dominion University,Women's Basketball,Am. Ind./AN,-,-,-,
Old Dominion University,Women's Basketball,,,,,
Old Dominion University,Women's Basketball,Asian,-,-,-,
Old Dominion University,Women's Basketball,,,,,
Old Dominion University,Women's Basketball,Black,33-a,67-b,67-c,
Old Dominion University,Women's Basketball,,,,,
Old Dominion University,Women's Basketball,Hispanic,-,-,-,
Old Dominion University,Women's Basketball,,,,,
Old Dominion University,Women's Basketball,Nat. Haw./PI,-,-,-,
Old Dominion University,Women's Basketball,,,,,
Old Dominion University,Women's Basketball,N-R Alien,100-a,100-a,100-a,
Old Dominion University,Women's Basketball,,,,,
Old Dominion University,Women's Basketball,Two or More,-,-,-,
Old Dominion University,Women's Basketball,,,,,
Old Dominion University,Women's Basketball,Unknown,-,-,-,
Old Dominion University,Women's Basketball,,,,,
Old Dominion University,Women's Basketball,White,-,100-a,100-a,
Old Dominion University,Women's Basketball,,,,,
Old Dominion University,Women's Basketball,Total,50-a,75-c,73-c,
Old Dominion University,Women's Other,,2007-08,4-Class,GSR,
Old Dominion University,Women's Other,,,,,
Old Dominion University,Women's Other,Am. Ind./AN,-,100-a,100-a,
Old Dominion University,Women's Other,,,,,
Old Dominion University,Women's Other,Asian,100-a,75-a,100-a,
Old Dominion University,Women's Other,,,,,
Old Dominion University,Women's Other,Black,-,67-a,100-a,
Old Dominion University,Women's Other,,,,,
Old Dominion University,Women's Other,Hispanic,-,-,-,
Old Dominion University,Women's Other,,,,,
Old Dominion University,Women's Other,Nat. Haw./PI,-,-,-,
Old Dominion University,Women's Other,,,,,
Old Dominion University,Women's Other,N-R Alien,-,57-b,100-a,
Old Dominion University,Women's Other,,,,,
Old Dominion University,Women's Other,Two or More,-,100-a,100-a,
Old Dominion University,Women's Other,,,,,
Old Dominion University,Women's Other,Unknown,-,60-a,100-a,
Old Dominion University,Women's Other,,,,,
Old Dominion University,Women's Other,White,79-d,76-e,90-e,
Old Dominion University,Women's Other,,,,,
Old Dominion University,Women's Other,Total,80-d,74-e,92-e,
Oral Roberts University,Baseball,,2007-08,4-Class,GSR,
Oral Roberts University,Baseball,,,,,
Oral Roberts University,Baseball,Am. Ind./AN,-,-,-,
Oral Roberts University,Baseball,,,,,
Oral Roberts University,Baseball,Asian,-,-,-,
Oral Roberts University,Baseball,,,,,
Oral Roberts University,Baseball,Black,-,-,0-a,
Oral Roberts University,Baseball,,,,,
Oral Roberts University,Baseball,Hispanic,-,0-a,67-a,
Oral Roberts University,Baseball,,,,,
Oral Roberts University,Baseball,Nat. Haw./PI,-,-,-,
Oral Roberts University,Baseball,,,,,
Oral Roberts University,Baseball,N-R Alien,-,-,-,
Oral Roberts University,Baseball,,,,,
Oral Roberts University,Baseball,Two or More,-,-,0-a,
Oral Roberts University,Baseball,,,,,
Oral Roberts University,Baseball,Unknown,-,-,-,
Oral Roberts University,Baseball,,,,,
Oral Roberts University,Baseball,White,-,13-b,61-e,
Oral Roberts University,Baseball,,,,,
Oral Roberts University,Baseball,Total,-,11-b,57-e,
Oral Roberts University,Men's Basketball,,2007-08,4-Class,GSR,
Oral Roberts University,Men's Basketball,,,,,
Oral Roberts University,Men's Basketball,Am. Ind./AN,-,-,-,
Oral Roberts University,Men's Basketball,,,,,
Oral Roberts University,Men's Basketball,Asian,-,-,-,
Oral Roberts University,Men's Basketball,,,,,
Oral Roberts University,Men's Basketball,Black,33-a,29-b,73-c,
Oral Roberts University,Men's Basketball,,,,,
Oral Roberts University,Men's Basketball,Hispanic,-,-,-,
Oral Roberts University,Men's Basketball,,,,,
Oral Roberts University,Men's Basketball,Nat. Haw./PI,-,-,-,
Oral Roberts University,Men's Basketball,,,,,
Oral Roberts University,Men's Basketball,N-R Alien,-,-,0-a,
Oral Roberts University,Men's Basketball,,,,,
Oral Roberts University,Men's Basketball,Two or More,-,-,-,
Oral Roberts University,Men's Basketball,,,,,
Oral Roberts University,Men's Basketball,Unknown,-,-,-,
Oral Roberts University,Men's Basketball,,,,,
Oral Roberts University,Men's Basketball,White,-,-,-,
Oral Roberts University,Men's Basketball,,,,,
Oral Roberts University,Men's Basketball,Total,33-a,29-b,62-c,
Oral Roberts University,Men's Other,,2007-08,4-Class,GSR,
Oral Roberts University,Men's Other,,,,,
Oral Roberts University,Men's Other,Am. Ind./AN,-,0-a,0-a,
Oral Roberts University,Men's Other,,,,,
Oral Roberts University,Men's Other,Asian,-,-,-,
Oral Roberts University,Men's Other,,,,,
Oral Roberts University,Men's Other,Black,-,-,0-a,
Oral Roberts University,Men's Other,,,,,
Oral Roberts University,Men's Other,Hispanic,-,80-a,80-a,
Oral Roberts University,Men's Other,,,,,
Oral Roberts University,Men's Other,Nat. Haw./PI,-,-,-,
Oral Roberts University,Men's Other,,,,,
Oral Roberts University,Men's Other,N-R Alien,-,100-a,79-c,
Oral Roberts University,Men's Other,,,,,
Oral Roberts University,Men's Other,Two or More,-,-,-,
Oral Roberts University,Men's Other,,,,,
Oral Roberts University,Men's Other,Unknown,-,-,-,
Oral Roberts University,Men's Other,,,,,
Oral Roberts University,Men's Other,White,67-a,47-c,75-d,
Oral Roberts University,Men's Other,,,,,
Oral Roberts University,Men's Other,Total,67-a,57-e,73-e,
Oral Roberts University,Men's CC/Track,,2007-08,4-Class,GSR,
Oral Roberts University,Men's CC/Track,,,,,
Oral Roberts University,Men's CC/Track,Am. Ind./AN,-,-,-,
Oral Roberts University,Men's CC/Track,,,,,
Oral Roberts University,Men's CC/Track,Asian,-,-,-,
Oral Roberts University,Men's CC/Track,,,,,
Oral Roberts University,Men's CC/Track,Black,0-a,33-a,60-a,
Oral Roberts University,Men's CC/Track,,,,,
Oral Roberts University,Men's CC/Track,Hispanic,-,-,-,
Oral Roberts University,Men's CC/Track,,,,,
Oral Roberts University,Men's CC/Track,Nat. Haw./PI,-,-,-,
Oral Roberts University,Men's CC/Track,,,,,
Oral Roberts University,Men's CC/Track,N-R Alien,100-a,100-a,100-a,
Oral Roberts University,Men's CC/Track,,,,,
Oral Roberts University,Men's CC/Track,Two or More,-,-,-,
Oral Roberts University,Men's CC/Track,,,,,
Oral Roberts University,Men's CC/Track,Unknown,-,-,-,
Oral Roberts University,Men's CC/Track,,,,,
Oral Roberts University,Men's CC/Track,White,50-a,67-a,100-a,
Oral Roberts University,Men's CC/Track,,,,,
Oral Roberts University,Men's CC/Track,Total,67-b,67-b,83-c,
Oral Roberts University,Women's Basketball,Am. Ind./AN,-,100-a,100-a,
Oral Roberts University,Women's Basketball,,,,,
Oral Roberts University,Women's Basketball,Asian,-,-,-,
Oral Roberts University,Women's Basketball,,,,,
Oral Roberts University,Women's Basketball,Black,-,-,33-a,
Oral Roberts University,Women's Basketball,,,,,
Oral Roberts University,Women's Basketball,Hispanic,-,-,-,
Oral Roberts University,Women's Basketball,,,,,
Oral Roberts University,Women's Basketball,Nat. Haw./PI,-,-,-,
Oral Roberts University,Women's Basketball,,,,,
Oral Roberts University,Women's Basketball,N-R Alien,-,50-a,50-a,
Oral Roberts University,Women's Basketball,,,,,
Oral Roberts University,Women's Basketball,Two or More,-,-,-,
Oral Roberts University,Women's Basketball,,,,,
Oral Roberts University,Women's Basketball,Unknown,-,-,-,
Oral Roberts University,Women's Basketball,,,,,
Oral Roberts University,Women's Basketball,White,33-a,50-b,83-b,
Oral Roberts University,Women's Basketball,,,,,
Oral Roberts University,Women's Basketball,Total,33-a,56-b,64-c,
Oral Roberts University,Women's CC/Track,Am. Ind./AN,-,-,-,
Oral Roberts University,Women's CC/Track,,,,,
Oral Roberts University,Women's CC/Track,Asian,-,-,-,
Oral Roberts University,Women's CC/Track,,,,,
Oral Roberts University,Women's CC/Track,Black,75-a,75-b,100-b,
Oral Roberts University,Women's CC/Track,,,,,
Oral Roberts University,Women's CC/Track,Hispanic,-,-,-,
Oral Roberts University,Women's CC/Track,,,,,
Oral Roberts University,Women's CC/Track,Nat. Haw./PI,-,-,-,
Oral Roberts University,Women's CC/Track,,,,,
Oral Roberts University,Women's CC/Track,N-R Alien,-,100-a,100-a,
Oral Roberts University,Women's CC/Track,,,,,
Oral Roberts University,Women's CC/Track,Two or More,-,-,-,
Oral Roberts University,Women's CC/Track,,,,,
Oral Roberts University,Women's CC/Track,Unknown,-,-,-,
Oral Roberts University,Women's CC/Track,,,,,
Oral Roberts University,Women's CC/Track,White,100-a,80-a,100-a,
Oral Roberts University,Women's CC/Track,,,,,
Oral Roberts University,Women's CC/Track,Total,83-b,79-c,100-d,
Oral Roberts University,Women's Other,,2007-08,4-Class,GSR,
Oral Roberts University,Women's Other,,,,,
Oral Roberts University,Women's Other,Am. Ind./AN,-,0-a,100-a,
Oral Roberts University,Women's Other,,,,,
Oral Roberts University,Women's Other,Asian,-,-,-,
Oral Roberts University,Women's Other,,,,,
Oral Roberts University,Women's Other,Black,100-a,100-a,100-a,
Oral Roberts University,Women's Other,,,,,
Oral Roberts University,Women's Other,Hispanic,-,100-a,100-a,
Oral Roberts University,Women's Other,,,,,
Oral Roberts University,Women's Other,Nat. Haw./PI,-,-,-,
Oral Roberts University,Women's Other,,,,,
Oral Roberts University,Women's Other,N-R Alien,0-a,67-b,95-d,
Oral Roberts University,Women's Other,,,,,
Oral Roberts University,Women's Other,Two or More,-,-,-,
Oral Roberts University,Women's Other,,,,,
Oral Roberts University,Women's Other,Unknown,-,-,100-a,
Oral Roberts University,Women's Other,,,,,
Oral Roberts University,Women's Other,White,86-b,64-e,85-e,
Oral Roberts University,Women's Other,,,,,
Oral Roberts University,Women's Other,Total,78-b,65-e,90-e,
Oregon State University,Baseball,,2007-08,4-Class,GSR,
Oregon State University,Baseball,,,,,
Oregon State University,Baseball,Am. Ind./AN,-,-,-,
Oregon State University,Baseball,,,,,
Oregon State University,Baseball,Asian,-,50-a,67-a,
Oregon State University,Baseball,,,,,
Oregon State University,Baseball,Black,-,-,0-a,
Oregon State University,Baseball,,,,,
Oregon State University,Baseball,Hispanic,-,0-a,100-a,
Oregon State University,Baseball,,,,,
Oregon State University,Baseball,Nat. Haw./PI,-,-,-,
Oregon State University,Baseball,,,,,
Oregon State University,Baseball,N-R Alien,-,-,-,
Oregon State University,Baseball,,,,,
Oregon State University,Baseball,Two or More,-,-,-,
Oregon State University,Baseball,,,,,
Oregon State University,Baseball,Unknown,-,-,-,
Oregon State University,Baseball,,,,,
Oregon State University,Baseball,White,31-c,34-e,77-e,
Oregon State University,Baseball,,,,,
Oregon State University,Baseball,Total,31-c,33-e,72-e,
Oregon State University,Football,,2007-08,4-Class,GSR,
Oregon State University,Football,,,,,
Oregon State University,Football,Am. Ind./AN,0-a,0-a,0-a,
Oregon State University,Football,,,,,
Oregon State University,Football,Asian,100-a,60-a,83-b,
Oregon State University,Football,,,,,
Oregon State University,Football,Black,63-b,59-e,67-e,
Oregon State University,Football,,,,,
Oregon State University,Football,Hispanic,-,-,100-a,
Oregon State University,Football,,,,,
Oregon State University,Football,Nat. Haw./PI,-,33-a,70-b,
Oregon State University,Football,,,,,
Oregon State University,Football,N-R Alien,-,-,-,
Oregon State University,Football,,,,,
Oregon State University,Football,Two or More,-,-,-,
Oregon State University,Football,,,,,
Oregon State University,Football,Unknown,0-a,50-a,100-a,
Oregon State University,Football,,,,,
Oregon State University,Football,White,100-a,71-d,75-d,
Oregon State University,Football,,,,,
Oregon State University,Football,Total,57-c,59-e,70-e,
Oregon State University,Men's Basketball,,2007-08,4-Class,GSR,
Oregon State University,Men's Basketball,,,,,
Oregon State University,Men's Basketball,Am. Ind./AN,-,-,-,
Oregon State University,Men's Basketball,,,,,
Oregon State University,Men's Basketball,Asian,-,-,-,
Oregon State University,Men's Basketball,,,,,
Oregon State University,Men's Basketball,Black,50-a,56-b,75-b,
Oregon State University,Men's Basketball,,,,,
Oregon State University,Men's Basketball,Hispanic,-,-,-,
Oregon State University,Men's Basketball,,,,,
Oregon State University,Men's Basketball,Nat. Haw./PI,-,-,-,
Oregon State University,Men's Basketball,,,,,
Oregon State University,Men's Basketball,N-R Alien,-,50-a,50-a,
Oregon State University,Men's Basketball,,,,,
Oregon State University,Men's Basketball,Two or More,-,-,-,
Oregon State University,Men's Basketball,,,,,
Oregon State University,Men's Basketball,Unknown,-,-,-,
Oregon State University,Men's Basketball,,,,,
Oregon State University,Men's Basketball,White,-,0-a,0-a,
Oregon State University,Men's Basketball,,,,,
Oregon State University,Men's Basketball,Total,50-a,46-c,64-c,
Oregon State University,Men's Other,,2007-08,4-Class,GSR,
Oregon State University,Men's Other,,,,,
Oregon State University,Men's Other,Am. Ind./AN,-,-,-,
Oregon State University,Men's Other,,,,,
Oregon State University,Men's Other,Asian,-,-,-,
Oregon State University,Men's Other,,,,,
Oregon State University,Men's Other,Black,-,50-a,50-a,
Oregon State University,Men's Other,,,,,
Oregon State University,Men's Other,Hispanic,0-a,60-a,80-a,
Oregon State University,Men's Other,,,,,
Oregon State University,Men's Other,Nat. Haw./PI,-,-,-,
Oregon State University,Men's Other,,,,,
Oregon State University,Men's Other,N-R Alien,-,-,100-a,
Oregon State University,Men's Other,,,,,
Oregon State University,Men's Other,Two or More,-,-,-,
Oregon State University,Men's Other,,,,,
Oregon State University,Men's Other,Unknown,-,0-a,0-a,
Oregon State University,Men's Other,,,,,
Oregon State University,Men's Other,White,44-d,47-e,71-e,
Oregon State University,Men's Other,,,,,
Oregon State University,Men's Other,Total,42-d,47-e,69-e,
