School,Sport,Race,%N,2017-18,4-Class,GSR
Anderson University (South Carolina),Men's Other,Total,75-c,41-e,85-e,
Anderson University (South Carolina),Men's CC/Track,Am. Ind./AN,-,0-a,-,
Anderson University (South Carolina),Men's CC/Track,,,,,
Anderson University (South Carolina),Men's CC/Track,Asian,-,100-a,100-a,
Anderson University (South Carolina),Men's CC/Track,,,,,
Anderson University (South Carolina),Men's CC/Track,Black,100-a,57-b,80-a,
Anderson University (South Carolina),Men's CC/Track,,,,,
Anderson University (South Carolina),Men's CC/Track,Hispanic,-,-,100-a,
Anderson University (South Carolina),Men's CC/Track,,,,,
Anderson University (South Carolina),Men's CC/Track,Nat. Haw./PI,-,-,-,
Anderson University (South Carolina),Men's CC/Track,,,,,
Anderson University (South Carolina),Men's CC/Track,US N-R,-,-,-,
Anderson University (South Carolina),Men's CC/Track,,,,,
Anderson University (South Carolina),Men's CC/Track,Two or More,-,100-a,100-a,
Anderson University (South Carolina),Men's CC/Track,,,,,
Anderson University (South Carolina),Men's CC/Track,Unknown,-,0-a,-,
Anderson University (South Carolina),Men's CC/Track,,,,,
Anderson University (South Carolina),Men's CC/Track,White,83-b,57-c,89-d,
Anderson University (South Carolina),Men's CC/Track,,,,,
Anderson University (South Carolina),Men's CC/Track,Total,86-b,56-e,89-e,
Anderson University (South Carolina),Women's Basketball,Am. Ind./AN,-,-,-,
Anderson University (South Carolina),Women's Basketball,,,,,
Anderson University (South Carolina),Women's Basketball,Asian,-,-,-,
Anderson University (South Carolina),Women's Basketball,,,,,
Anderson University (South Carolina),Women's Basketball,Black,100-a,71-b,100-b,
Anderson University (South Carolina),Women's Basketball,,,,,
Anderson University (South Carolina),Women's Basketball,Hispanic,-,-,-,
Anderson University (South Carolina),Women's Basketball,,,,,
Anderson University (South Carolina),Women's Basketball,Nat. Haw./PI,-,-,-,
Anderson University (South Carolina),Women's Basketball,,,,,
Anderson University (South Carolina),Women's Basketball,US N-R,-,-,-,
Anderson University (South Carolina),Women's Basketball,,,,,
Anderson University (South Carolina),Women's Basketball,Two or More,-,100-a,100-a,
Anderson University (South Carolina),Women's Basketball,,,,,
Anderson University (South Carolina),Women's Basketball,Unknown,-,-,-,
Anderson University (South Carolina),Women's Basketball,,,,,
Anderson University (South Carolina),Women's Basketball,White,-,80-a,80-a,
Anderson University (South Carolina),Women's Basketball,,,,,
Anderson University (South Carolina),Women's Basketball,Total,100-a,77-c,93-c,
Anderson University (South Carolina),Women's CC/Track,,%-N,,,
Anderson University (South Carolina),Women's CC/Track,,,,,
Anderson University (South Carolina),Women's CC/Track,,2017-18,4-Class,ASR,
Anderson University (South Carolina),Women's CC/Track,,,,,
Anderson University (South Carolina),Women's CC/Track,Am. Ind./AN,100-a,100-a,100-a,
Anderson University (South Carolina),Women's CC/Track,,,,,
Anderson University (South Carolina),Women's CC/Track,Asian,-,-,-,
Anderson University (South Carolina),Women's CC/Track,,,,,
Anderson University (South Carolina),Women's CC/Track,Black,-,0-a,0-a,
Anderson University (South Carolina),Women's CC/Track,,,,,
Anderson University (South Carolina),Women's CC/Track,Hispanic,-,-,100-a,
Anderson University (South Carolina),Women's CC/Track,,,,,
Anderson University (South Carolina),Women's CC/Track,Nat. Haw./PI,-,-,-,
Anderson University (South Carolina),Women's CC/Track,,,,,
Anderson University (South Carolina),Women's CC/Track,US N-R,-,-,100-a,
Anderson University (South Carolina),Women's CC/Track,,,,,
Anderson University (South Carolina),Women's CC/Track,Two or More,-,-,-,
Anderson University (South Carolina),Women's CC/Track,,,,,
Anderson University (South Carolina),Women's CC/Track,Unknown,-,-,-,
Anderson University (South Carolina),Women's CC/Track,,,,,
Anderson University (South Carolina),Women's CC/Track,White,50-a,59-e,90-e,
Anderson University (South Carolina),Women's CC/Track,,,,,
Anderson University (South Carolina),Women's CC/Track,Total,67-a,58-e,88-e,
Anderson University (South Carolina),Women's Other,,2017-18,4-Class,ASR,
Anderson University (South Carolina),Women's Other,,,,,
Anderson University (South Carolina),Women's Other,Am. Ind./AN,-,-,-,
Anderson University (South Carolina),Women's Other,,,,,
Anderson University (South Carolina),Women's Other,Asian,-,-,-,
Anderson University (South Carolina),Women's Other,,,,,
Anderson University (South Carolina),Women's Other,Black,-,100-a,67-a,
Anderson University (South Carolina),Women's Other,,,,,
Anderson University (South Carolina),Women's Other,Hispanic,100-a,50-a,75-a,
Anderson University (South Carolina),Women's Other,,,,,
Anderson University (South Carolina),Women's Other,Nat. Haw./PI,-,-,100-a,
Anderson University (South Carolina),Women's Other,,,,,
Anderson University (South Carolina),Women's Other,US N-R,100-a,50-a,100-a,
Anderson University (South Carolina),Women's Other,,,,,
Anderson University (South Carolina),Women's Other,Two or More,0-a,33-a,50-a,
Anderson University (South Carolina),Women's Other,,,,,
Anderson University (South Carolina),Women's Other,Unknown,-,-,-,
Anderson University (South Carolina),Women's Other,,,,,
Anderson University (South Carolina),Women's Other,White,95-d,74-e,96-e,
Anderson University (South Carolina),Women's Other,,,,,
Anderson University (South Carolina),Women's Other,Total,91-e,71-e,93-e,
Arkansas Tech University,Baseball,,2017-18 4,-Class,ASR,
Arkansas Tech University,Baseball,,,,,
Arkansas Tech University,Baseball,Am. Ind./AN,-,-,100-a,
Arkansas Tech University,Baseball,,,,,
Arkansas Tech University,Baseball,Asian,-,-,-,
Arkansas Tech University,Baseball,,,,,
Arkansas Tech University,Baseball,Black,-,0-a,0-a,
Arkansas Tech University,Baseball,,,,,
Arkansas Tech University,Baseball,Hispanic,-,-,83-b,
Arkansas Tech University,Baseball,,,,,
Arkansas Tech University,Baseball,Nat. Haw./PI,-,-,-,
Arkansas Tech University,Baseball,,,,,
Arkansas Tech University,Baseball,US N-R,-,-,100-a,
Arkansas Tech University,Baseball,,,,,
Arkansas Tech University,Baseball,Two or More,-,-,0-a,
Arkansas Tech University,Baseball,,,,,
Arkansas Tech University,Baseball,Unknown,-,-,-,
Arkansas Tech University,Baseball,,,,,
Arkansas Tech University,Baseball,White,100-a,53-e,77-e,
Arkansas Tech University,Baseball,,,,,
Arkansas Tech University,Baseball,Total,100-a,50-e,76-e,
Arkansas Tech University,Football,,2017-18 4,-Class,ASR,
Arkansas Tech University,Football,,,,,
Arkansas Tech University,Football,Am. Ind./AN,-,33-a,67-a,
Arkansas Tech University,Football,,,,,
Arkansas Tech University,Football,Asian,-,-,-,
Arkansas Tech University,Football,,,,,
Arkansas Tech University,Football,Black,47-d,40-e,57-e,
Arkansas Tech University,Football,,,,,
Arkansas Tech University,Football,Hispanic,100-a,100-a,75-a,
Arkansas Tech University,Football,,,,,
Arkansas Tech University,Football,Nat. Haw./PI,-,-,-,
Arkansas Tech University,Football,,,,,
Arkansas Tech University,Football,US N-R,-,-,-,
Arkansas Tech University,Football,,,,,
Arkansas Tech University,Football,Two or More,100-a,100-a,100-a,
Arkansas Tech University,Football,,,,,
Arkansas Tech University,Football,Unknown,-,-,0-a,
Arkansas Tech University,Football,,,,,
Arkansas Tech University,Football,White,58-c,59-e,71-e,
Arkansas Tech University,Football,,,,,
Arkansas Tech University,Football,Total,58-e,50-e,63-e,
Arkansas Tech University,Men's Basketball,,2017-18 4,-Class,ASR,
Arkansas Tech University,Men's Basketball,,,,,
Arkansas Tech University,Men's Basketball,Am. Ind./AN,-,-,-,
Arkansas Tech University,Men's Basketball,,,,,
Arkansas Tech University,Men's Basketball,Asian,-,-,-,
Arkansas Tech University,Men's Basketball,,,,,
Arkansas Tech University,Men's Basketball,Black,-,67-a,36-e,
Arkansas Tech University,Men's Basketball,,,,,
Arkansas Tech University,Men's Basketball,Hispanic,-,-,-,
Arkansas Tech University,Men's Basketball,,,,,
Arkansas Tech University,Men's Basketball,Nat. Haw./PI,-,-,-,
Arkansas Tech University,Men's Basketball,,,,,
Arkansas Tech University,Men's Basketball,US N-R,-,-,-,
Arkansas Tech University,Men's Basketball,,,,,
Arkansas Tech University,Men's Basketball,Two or More,-,-,-,
Arkansas Tech University,Men's Basketball,,,,,
Arkansas Tech University,Men's Basketball,Unknown,-,-,-,
Arkansas Tech University,Men's Basketball,,,,,
Arkansas Tech University,Men's Basketball,White,0-a,38-b,78-b,
Arkansas Tech University,Men's Basketball,,,,,
Arkansas Tech University,Men's Basketball,Total,0-a,45-c,48-e,
Arkansas Tech University,Men's Other,,2017-18 4,-Class,ASR,
Arkansas Tech University,Men's Other,,,,,
Arkansas Tech University,Men's Other,Am. Ind./AN,-,-,-,
Arkansas Tech University,Men's Other,,,,,
Arkansas Tech University,Men's Other,Asian,-,-,-,
Arkansas Tech University,Men's Other,,,,,
Arkansas Tech University,Men's Other,Black,-,-,-,
Arkansas Tech University,Men's Other,,,,,
Arkansas Tech University,Men's Other,Hispanic,-,-,-,
Arkansas Tech University,Men's Other,,,,,
Arkansas Tech University,Men's Other,Nat. Haw./PI,-,0-a,-,
Arkansas Tech University,Men's Other,,,,,
Arkansas Tech University,Men's Other,US N-R,-,50-a,100-a,
Arkansas Tech University,Men's Other,,,,,
Arkansas Tech University,Men's Other,Two or More,-,-,-,
Arkansas Tech University,Men's Other,,,,,
Arkansas Tech University,Men's Other,Unknown,-,-,-,
Arkansas Tech University,Men's Other,,,,,
Arkansas Tech University,Men's Other,White,100-a,60-a,67-b,
Arkansas Tech University,Men's Other,,,,,
Arkansas Tech University,Men's Other,Total,100-a,50-b,73-c,
Arkansas Tech University,Men's CC/Track,,%-N,,,
Arkansas Tech University,Men's CC/Track,,,,,
Arkansas Tech University,Men's CC/Track,,2017-18 4-C,lassA,,
Arkansas Tech University,Men's CC/Track,,,,,
Arkansas Tech University,Men's CC/Track,Am. Ind./AN,-,-,,
Arkansas Tech University,Men's CC/Track,,,,,
Arkansas Tech University,Men's CC/Track,Asian,-,-,,
Arkansas Tech University,Men's CC/Track,,,,,
Arkansas Tech University,Men's CC/Track,Black,-,-,,
Arkansas Tech University,Men's CC/Track,,,,,
Arkansas Tech University,Men's CC/Track,Hispanic,-,-,,
Arkansas Tech University,Men's CC/Track,,,,,
Arkansas Tech University,Men's CC/Track,Nat. Haw./PI,-,-,,
Arkansas Tech University,Men's CC/Track,,,,,
Arkansas Tech University,Men's CC/Track,US N-R,-,-,,
Arkansas Tech University,Men's CC/Track,,,,,
Arkansas Tech University,Men's CC/Track,Two or More,-,-,,
Arkansas Tech University,Men's CC/Track,,,,,
Arkansas Tech University,Men's CC/Track,Unknown,-,-,,
Arkansas Tech University,Men's CC/Track,,,,,
Arkansas Tech University,Men's CC/Track,White,-,-,,
Arkansas Tech University,Men's CC/Track,,,,,
Arkansas Tech University,Men's CC/Track,Total,-,-,,
Arkansas Tech University,Women's Basketball,Am. Ind./AN,-,-,-,
Arkansas Tech University,Women's Basketball,,,,,
Arkansas Tech University,Women's Basketball,Asian,-,-,-,
Arkansas Tech University,Women's Basketball,,,,,
Arkansas Tech University,Women's Basketball,Black,33-a,33-a,55-c,
Arkansas Tech University,Women's Basketball,,,,,
Arkansas Tech University,Women's Basketball,Hispanic,-,-,-,
Arkansas Tech University,Women's Basketball,,,,,
Arkansas Tech University,Women's Basketball,Nat. Haw./PI,-,-,-,
Arkansas Tech University,Women's Basketball,,,,,
Arkansas Tech University,Women's Basketball,US N-R,-,-,-,
Arkansas Tech University,Women's Basketball,,,,,
Arkansas Tech University,Women's Basketball,Two or More,-,-,-,
Arkansas Tech University,Women's Basketball,,,,,
Arkansas Tech University,Women's Basketball,Unknown,-,-,-,
Arkansas Tech University,Women's Basketball,,,,,
Arkansas Tech University,Women's Basketball,White,0-a,50-a,100-b,
Arkansas Tech University,Women's Basketball,,,,,
Arkansas Tech University,Women's Basketball,Total,25-a,43-b,71-d,
Arkansas Tech University,Women's CC/Track,,%-N,,,
Arkansas Tech University,Women's CC/Track,,,,,
Arkansas Tech University,Women's CC/Track,,2017-18,4-Class,ASR,
Arkansas Tech University,Women's CC/Track,,,,,
Arkansas Tech University,Women's CC/Track,Am. Ind./AN,-,-,-,
Arkansas Tech University,Women's CC/Track,,,,,
Arkansas Tech University,Women's CC/Track,Asian,-,-,-,
Arkansas Tech University,Women's CC/Track,,,,,
Arkansas Tech University,Women's CC/Track,Black,100-a,50-a,50-a,
Arkansas Tech University,Women's CC/Track,,,,,
Arkansas Tech University,Women's CC/Track,Hispanic,-,0-a,-,
Arkansas Tech University,Women's CC/Track,,,,,
Arkansas Tech University,Women's CC/Track,Nat. Haw./PI,-,-,-,
Arkansas Tech University,Women's CC/Track,,,,,
Arkansas Tech University,Women's CC/Track,US N-R,-,100-a,100-a,
Arkansas Tech University,Women's CC/Track,,,,,
Arkansas Tech University,Women's CC/Track,Two or More,-,-,-,
Arkansas Tech University,Women's CC/Track,,,,,
Arkansas Tech University,Women's CC/Track,Unknown,-,-,-,
Arkansas Tech University,Women's CC/Track,,,,,
Arkansas Tech University,Women's CC/Track,White,100-a,70-b,89-b,
Arkansas Tech University,Women's CC/Track,,,,,
Arkansas Tech University,Women's CC/Track,Total,100-a,60-c,83-c,
Arkansas Tech University,Women's Other,,2017-18,4-Class,ASR,
Arkansas Tech University,Women's Other,,,,,
Arkansas Tech University,Women's Other,Am. Ind./AN,0-a,0-a,50-a,
Arkansas Tech University,Women's Other,,,,,
Arkansas Tech University,Women's Other,Asian,-,-,100-a,
Arkansas Tech University,Women's Other,,,,,
Arkansas Tech University,Women's Other,Black,100-a,50-a,33-a,
Arkansas Tech University,Women's Other,,,,,
Arkansas Tech University,Women's Other,Hispanic,100-a,86-b,100-b,
Arkansas Tech University,Women's Other,,,,,
Arkansas Tech University,Women's Other,Nat. Haw./PI,-,-,-,
Arkansas Tech University,Women's Other,,,,,
Arkansas Tech University,Women's Other,US N-R,100-a,60-a,100-b,
Arkansas Tech University,Women's Other,,,,,
Arkansas Tech University,Women's Other,Two or More,0-a,0-a,0-a,
Arkansas Tech University,Women's Other,,,,,
Arkansas Tech University,Women's Other,Unknown,-,-,-,
Arkansas Tech University,Women's Other,,,,,
Arkansas Tech University,Women's Other,White,33-c,53-e,88-e,
Arkansas Tech University,Women's Other,,,,,
Arkansas Tech University,Women's Other,Total,41-d,55-e,85-e,
Auburn University at Montgomery,Baseball,,2017-18 4,-Class,ASR,
Auburn University at Montgomery,Baseball,,,,,
Auburn University at Montgomery,Baseball,Am. Ind./AN,-,-,100-a,
Auburn University at Montgomery,Baseball,,,,,
Auburn University at Montgomery,Baseball,Asian,-,-,0-a,
Auburn University at Montgomery,Baseball,,,,,
Auburn University at Montgomery,Baseball,Black,0-a,0-a,60-a,
Auburn University at Montgomery,Baseball,,,,,
Auburn University at Montgomery,Baseball,Hispanic,-,-,-,
Auburn University at Montgomery,Baseball,,,,,
Auburn University at Montgomery,Baseball,Nat. Haw./PI,-,-,-,
Auburn University at Montgomery,Baseball,,,,,
Auburn University at Montgomery,Baseball,US N-R,100-a,100-a,100-a,
Auburn University at Montgomery,Baseball,,,,,
Auburn University at Montgomery,Baseball,Two or More,-,100-a,50-a,
Auburn University at Montgomery,Baseball,,,,,
Auburn University at Montgomery,Baseball,Unknown,-,-,100-a,
Auburn University at Montgomery,Baseball,,,,,
Auburn University at Montgomery,Baseball,White,0-a,63-b,78-e,
Auburn University at Montgomery,Baseball,,,,,
Auburn University at Montgomery,Baseball,Total,33-a,64-c,76-e,
Auburn University at Montgomery,Football,,%-N,,,
Auburn University at Montgomery,Football,,,,,
Auburn University at Montgomery,Football,,2017-18 4-C,lassA,,
Auburn University at Montgomery,Football,,,,,
Auburn University at Montgomery,Football,Am. Ind./AN,-,-,,
Auburn University at Montgomery,Football,,,,,
Auburn University at Montgomery,Football,Asian,-,-,,
